rally,round,team,receive_location,digger_location,pass_land_location,hitter_location,hit_land_location,pass_rating,set_type,set_location,hit_type,hit_type,num_blockers,block_touch,serve_type,win_reason,lose_reason,winning_team,Game ID,end_of_rally,Score_TeamA,Score_TeamB,Set_Number,score_margin,points_to_win_A,points_to_win_B,prev_set_location,streak_A,streak_B,pass_quality,from_service_or_attack,set_loc
119,2,1,12,12,8,15,13,0,0,outside,hit,1,3,yes,,kill,kill,a,6,TRUE,13,10,3,3,12,15,2,2,0,2,0,1
11,1,2,2,2,11,11,14,1,1,oppo,tip,4,2,no,float,kill,kill,b,6,TRUE,5,6,1,-1,20,19,0,0,1,2,1,3
28,7,2,7,7,8,11,14,0,0,oppo,tip,4,2,no,,kill,kill,b,6,TRUE,13,15,1,-2,12,10,4,0,1,2,0,3
76,1,2,3,3,6,15,14,0,0,outside,blocked,0,2,yes,jump,,,b,6,FALSE,15,12,2,3,10,13,0,3,0,2,1,1
84,3,2,6,8,9,15,14,0,0,outside,blocked,0,3,yes,,blocked,blocked,a,6,TRUE,20,16,2,4,5,9,4,3,0,2,0,1
85,1,2,8,8,12,8,15,1,1,bic,hit,1,3,yes,float,kill,kill,b,6,TRUE,20,17,2,3,5,8,1,0,1,3,1,4
66,3,2,8,1,6,11,15,0,0,oppo,blocked,0,2,yes,,,,b,6,FALSE,11,6,2,5,14,19,0,3,0,2,0,3
12,1,1,2,2,11,15,15,1,1,outside,blocked,0,2,yes,jump,,,b,6,FALSE,5,6,1,-1,20,19,3,0,1,2,1,1
59,4,2,8,3,4,15,15,0,0,outside,blocked,0,2,yes,,,,a,6,FALSE,6,4,2,2,19,21,5,0,1,1,0,1
73,3,2,10,10,4,15,15,0,0,outside,blocked,0,2,yes,,,,a,6,FALSE,12,12,2,0,13,13,1,0,2,1,0,1
87,2,2,11,11,11,15,15,0,0,outside,blocked,0,2,yes,,,,b,6,FALSE,20,18,2,2,5,7,4,0,2,2,0,1
118,2,2,2,2,6,15,15,0,0,outside,blocked,0,3,yes,,,,a,6,FALSE,11,10,3,1,14,15,5,0,1,2,0,1
127,1,2,12,6,8,15,15,0,0,outside,blocked,0,2,yes,tape,blocked,blocked,a,6,TRUE,18,13,3,5,7,12,0,4,0,2,1,1
88,2,2,3,3,14,15,15,1,1,outside,off_speed,2,2,no,,,,a,6,FALSE,20,19,2,1,5,6,4,0,3,3,0,1
66,4,2,14,14,13,8,17,1,1,bic,hit,1,2,yes,,tool,tool,b,6,TRUE,11,7,2,4,14,18,3,0,1,3,0,4
93,1,1,4,4,13,11,17,1,1,oppo,blocked,0,1,yes,jump,tool,tool,a,6,TRUE,24,21,2,3,1,4,0,1,0,3,1,3
3,3,1,6,6,13,15,17,1,1,outside,hit,1,2,yes,,,,b,6,FALSE,1,1,1,0,24,24,0,0,1,3,0,1
120,1,2,2,2,6,15,17,0,0,outside,hit,1,3,yes,jump,tool,tool,b,6,TRUE,13,11,3,2,12,14,1,0,1,2,1,1
96,1,1,14,10,12,6,18,1,1,d-ball,hit,1,2,yes,tape,tool,tool,a,6,TRUE,25,23,2,2,0,2,1,1,0,3,1,5
91,2,2,13,12,14,15,18,1,1,outside,hit,1,2,no,,hit_error,hit_error,a,6,TRUE,23,20,2,3,2,5,3,1,0,3,0,1
95,1,1,2,2,12,15,18,1,1,outside,hit,1,1,no,jump,hit_error,hit_error,b,6,TRUE,24,23,2,1,1,2,6,0,2,3,1,1
15,4,1,12,12,13,15,18,0,0,outside,hit,1,3,yes,,tool,tool,a,6,TRUE,8,7,1,1,17,18,2,3,0,3,0,1
62,1,1,2,2,11,8,19,1,1,bic,hit,1,1,no,jump,hit_error,hit_error,b,6,TRUE,8,6,2,2,17,19,3,0,2,2,1,4
40,5,2,6,6,12,14,19,1,1,quick,hit,1,2,no,,hit_error,hit_error,a,6,TRUE,20,20,1,0,5,5,5,3,0,3,0,2
102,1,1,2,3,12,6,20,1,1,d-ball,hit,1,2,no,jump,hit_error,hit_error,b,6,TRUE,3,3,3,0,22,22,1,0,2,3,1,5
129,1,1,2,2,26,15,20,0,0,outside,off_speed,2,3,no,jump,hit_error,hit_error,b,6,TRUE,18,15,3,3,7,10,2,0,2,1,1,1
4,1,1,4,5,11,6,21,1,1,d-ball,hit,1,2,no,jump,hit_error,hit_error,b,6,TRUE,1,3,1,-2,24,22,2,0,3,2,1,5
59,2,2,9,9,8,15,21,0,0,outside,hit,1,3,yes,,,,a,6,FALSE,6,4,2,2,19,21,2,0,1,2,0,1
21,5,1,5,2,13,15,22,1,1,outside,hit,1,2,no,,hit_error,hit_error,b,6,TRUE,10,11,1,-1,15,14,3,0,2,3,0,1
106,1,2,8,8,9,15,22,0,0,outside,hit,1,2,yes,float,tool,tool,b,6,TRUE,5,5,3,0,20,20,0,0,1,2,1,1
6,2,1,3,3,13,6,23,1,1,d-ball,hit,1,2,no,,hit_error,hit_error,b,6,TRUE,2,4,1,-2,23,21,2,0,1,3,0,5
8,1,2,5,5,14,14,23,1,1,quick,hit,1,2,no,jump,hit_error,hit_error,a,6,TRUE,4,4,1,0,21,21,2,2,0,3,1,2
73,2,1,12,12,10,15,23,0,0,outside,hit,1,3,yes,,,,a,6,FALSE,12,12,2,0,13,13,3,0,2,2,0,1
12,2,1,15,15,13,11,24,1,1,oppo,hit,1,2,no,,hit_error,hit_error,b,6,TRUE,5,7,1,-2,20,18,1,0,2,3,0,3
74,1,2,4,4,2,15,24,0,0,outside,hit,1,3,no,jump,hit_error,hit_error,a,6,TRUE,14,12,2,2,11,13,0,2,0,1,1,1
22,1,1,9,3,12,2,25,0,0,bic,free_ball,5,0,no,jump,hit_error,hit_error,b,6,TRUE,10,12,1,-2,15,13,1,0,3,3,1,4
1,1,1,17,6,12,11,26,1,1,oppo,hit,1,2,yes,jump,tool,tool,a,6,TRUE,1,0,1,1,24,25,0,1,0,3,1,3
46,2,1,3,3,3,15,26,0,0,outside,blocked,0,3,yes,,tool,tool,a,6,TRUE,24,22,1,2,1,3,1,2,0,1,0,1
42,1,2,2,2,7,15,26,1,1,outside,hit,1,2,yes,jump,tool,tool,b,6,TRUE,21,21,1,0,4,4,1,0,1,2,1,1
94,1,1,9,8,13,7,1,0,0,d-ball,hit,1,2,yes,hybrid,tool,tool,a,7,TRUE,3,4,3,-1,22,21,5,1,0,3,1,5
66,3,1,3,2,8,11,1,0,0,oppo,hit,1,2,no,,kill,kill,a,7,TRUE,15,7,2,8,10,18,5,2,0,2,0,3
63,1,1,4,4,12,15,1,1,1,outside,hit,1,2,no,jump,kill,kill,a,7,TRUE,13,6,2,7,12,19,3,1,0,3,1,1
57,1,1,9,8,9,15,1,0,0,outside,hit,1,3,no,hybrid,kill,kill,a,7,TRUE,8,5,2,3,17,20,3,1,0,2,1,1
90,1,2,9,9,13,9,2,1,1,bic,hit,1,3,no,jump,kill,kill,b,7,TRUE,1,2,3,-1,24,23,0,0,1,3,1,4
48,2,2,12,6,9,11,2,0,0,oppo,hit,1,2,no,,,,a,7,FALSE,1,2,2,-1,24,23,1,0,2,2,0,3
59,1,2,3,3,6,11,2,0,0,oppo,hit,1,3,no,jump,,,a,7,FALSE,9,5,2,4,16,20,1,2,0,2,1,3
1,2,1,7,2,13,13,2,1,1,quick,hit,1,2,no,,,,b,7,FALSE,0,0,1,0,25,25,3,0,0,3,0,2
17,3,2,6,6,13,13,2,1,1,quick,hit,1,2,no,,,,b,7,FALSE,7,9,1,-2,18,16,0,1,0,3,0,2
32,1,2,10,10,13,13,2,1,1,quick,hit,1,1,no,float,kill,kill,b,7,TRUE,16,16,1,0,9,9,0,0,1,3,1,2
23,1,2,8,8,12,15,2,1,1,outside,hit,1,1,no,float,kill,kill,b,7,TRUE,10,13,1,-3,15,12,5,0,1,3,1,1
59,2,1,2,3,2,15,2,0,0,outside,hit,1,3,yes,,kill,kill,a,7,TRUE,10,5,2,5,15,20,3,3,0,1,0,1
66,2,2,10,10,2,6,3,0,0,d-ball,hit,1,2,no,,,,a,7,FALSE,14,7,2,7,11,18,0,1,0,1,0,5
25,1,1,12,12,12,8,3,1,1,bic,hit,1,0,no,,kill,kill,a,7,TRUE,12,13,1,-1,13,12,6,2,0,3,0,4
98,1,2,10,10,12,11,3,1,1,oppo,hit,1,2,yes,float,,,a,7,FALSE,4,6,3,-2,21,19,1,1,0,3,1,3
27,1,1,4,4,7,11,3,0,0,oppo,hit,1,2,no,jump,,,b,7,FALSE,12,14,1,-2,13,11,0,0,1,2,1,3
49,1,2,4,4,7,11,3,0,0,oppo,hit,1,2,no,jump,,,a,7,FALSE,2,2,2,0,23,23,3,1,0,2,1,3
56,2,2,6,6,8,11,3,0,0,oppo,hit,1,3,yes,,,,b,7,FALSE,7,4,2,3,18,21,1,0,1,2,0,3
109,1,1,3,3,13,13,3,1,1,quick,hit,1,1,no,jump,kill,kill,a,7,TRUE,13,9,3,4,12,16,0,1,0,3,1,2
35,2,1,8,7,26,13,3,0,0,oppo,hit,1,2,no,,kill,kill,a,7,TRUE,19,16,1,3,6,9,2,3,0,1,0,3
46,5,2,4,4,8,15,3,0,0,outside,hit,1,2,yes,,,,b,7,FALSE,1,0,2,1,24,25,1,6,0,2,0,1
67,2,2,7,9,8,15,3,0,0,outside,hit,1,3,no,,,,a,7,FALSE,15,7,2,8,10,18,1,2,0,2,0,1
72,2,1,14,14,10,15,3,0,0,outside,hit,1,3,no,,,,b,7,FALSE,17,10,2,7,8,15,6,1,0,2,0,1
101,2,1,7,7,8,15,3,0,0,outside,hit,1,2,no,,kill,kill,a,7,TRUE,8,6,3,2,17,19,4,5,0,2,0,1
15,2,2,8,3,13,6,4,1,1,d-ball,hit,1,2,no,,kill,kill,b,7,TRUE,6,9,1,-3,19,16,2,0,2,3,0,5
64,2,2,14,14,14,6,4,0,0,d-ball,hit,1,2,no,,kill,kill,b,7,TRUE,13,7,2,6,12,18,1,0,1,3,0,5
42,1,2,5,5,12,13,4,1,1,quick,hit,1,2,yes,jump,,,a,7,FALSE,22,19,1,3,3,6,3,2,0,3,1,2
26,1,2,3,2,25,15,4,0,0,outside,hit,1,3,yes,jump,,,b,7,FALSE,12,13,1,-1,13,12,4,2,0,1,1,1
69,2,2,8,3,8,15,4,0,0,outside,hit,1,3,no,,,,b,7,FALSE,16,8,2,8,9,17,1,0,1,2,0,1
46,4,1,9,10,7,26,4,0,0,outside,hit,1,3,no,,,,b,7,FALSE,1,0,2,1,24,25,0,6,0,2,0,1
40,1,1,4,4,13,6,5,1,1,d-ball,hit,1,2,no,jump,,,a,7,FALSE,20,19,1,1,5,6,0,0,2,3,1,5
123,2,1,13,14,13,6,5,1,1,d-ball,hit,1,2,no,,kill,kill,a,7,TRUE,22,14,3,8,3,11,1,2,0,3,0,5
22,1,1,9,9,8,6,5,0,0,d-ball,hit,1,2,no,float,kill,kill,a,7,TRUE,10,12,1,-2,15,13,0,1,0,2,1,5
60,2,1,8,8,13,11,5,1,1,oppo,hit,1,1,no,,kill,kill,a,7,TRUE,11,5,2,6,14,20,5,4,0,3,0,3
98,5,1,8,9,12,11,5,1,1,oppo,hit,1,1,no,,kill,kill,a,7,TRUE,5,6,3,-1,20,19,0,2,0,3,0,3
111,2,2,8,8,13,11,5,1,1,d-ball,hit,1,2,no,,kill,kill,b,7,TRUE,14,10,3,4,11,15,1,0,1,3,0,5
98,2,1,3,3,8,11,5,0,0,oppo,hit,1,2,no,,,,a,7,FALSE,4,6,3,-2,21,19,3,1,0,2,0,3
49,2,1,3,3,7,15,5,0,0,outside,hit,1,2,yes,,,,a,7,FALSE,2,2,2,0,23,23,3,1,0,2,0,1
58,1,2,6,7,9,15,5,0,0,outside,hit,1,3,yes,jump,,,a,7,FALSE,8,5,2,3,17,20,1,1,0,2,1,1
110,1,2,8,8,13,8,6,1,1,bic,hit,1,3,no,jump,,,a,7,FALSE,13,9,3,4,12,16,2,1,0,3,1,4
71,1,1,4,4,13,11,6,1,1,oppo,hit,1,1,no,jump,kill,kill,a,7,TRUE,17,10,2,7,8,15,1,1,0,3,1,3
102,2,1,15,15,12,11,6,1,1,oppo,hit,1,2,no,,kill,kill,a,7,TRUE,9,6,3,3,16,19,3,6,0,3,0,3
103,3,2,9,13,13,11,6,1,1,oppo,hit,1,2,no,,kill,kill,b,7,TRUE,9,7,3,2,16,18,5,0,1,3,0,3
42,4,2,9,9,11,11,6,0,0,oppo,hit,1,2,no,,,,a,7,FALSE,22,19,1,3,3,6,3,2,0,2,0,3
8,1,2,6,6,13,13,6,1,1,quick,hit,1,1,no,float,kill,kill,b,7,TRUE,3,5,1,-2,22,20,2,0,1,3,1,2
103,1,2,9,9,13,13,6,1,1,quick,hit,1,2,no,float,,,b,7,FALSE,9,6,3,3,16,19,3,6,0,3,1,2
17,5,1,13,13,13,13,6,0,0,outside,tip,4,0,no,,,,b,7,FALSE,7,9,1,-2,18,16,3,1,0,3,0,1
12,1,1,3,3,13,14,6,1,1,quick,hit,1,1,no,jump,kill,kill,a,7,TRUE,5,7,1,-2,20,18,1,1,0,3,1,2
104,1,1,6,7,13,14,6,1,1,quick,hit,1,1,no,jump,kill,kill,a,7,TRUE,10,7,3,3,15,18,3,1,0,3,1,2
7,1,2,7,7,14,14,6,1,1,quick,tip,4,2,no,float,,,a,7,FALSE,2,4,1,-2,23,21,0,1,0,3,1,2
43,2,1,14,14,12,15,6,1,1,outside,hit,1,1,no,,kill,kill,a,7,TRUE,24,19,1,5,1,6,0,4,0,3,0,1
107,1,1,7,7,12,15,6,1,1,oppo,hit,1,1,no,float,kill,kill,a,7,TRUE,12,8,3,4,13,17,0,1,0,3,1,3
56,1,1,8,8,17,15,6,0,0,outside,hit,1,3,no,float,,,b,7,FALSE,7,4,2,3,18,21,1,0,1,1,1,1
42,5,1,6,6,9,6,7,0,0,oppo,blocked,0,3,yes,,,,a,7,FALSE,22,19,1,3,3,6,3,2,0,2,0,3
46,6,1,8,10,7,6,7,0,0,d-ball,blocked,0,3,yes,,,,b,7,FALSE,1,0,2,1,24,25,1,6,0,2,0,5
27,2,2,3,3,13,6,7,1,1,d-ball,hit,1,2,yes,,,,b,7,FALSE,12,14,1,-2,13,11,3,0,1,3,0,5
118,1,1,12,1,2,6,7,0,0,oppo,roll_shot,3,3,no,jump,,,a,7,FALSE,18,12,3,6,7,13,1,0,1,1,1,3
27,3,1,7,7,4,7,7,0,0,d-ball,blocked,0,3,yes,,blocked,blocked,b,7,TRUE,12,15,1,-3,13,10,5,0,2,1,0,5
7,4,1,7,6,15,8,7,0,0,bic,free_ball,5,0,no,,,,a,7,FALSE,2,4,1,-2,23,21,1,1,0,2,0,4
47,1,1,2,2,13,8,7,1,1,bic,hit,1,1,no,jump,error,error,b,7,TRUE,1,2,2,-1,24,23,0,0,2,3,1,4
118,3,1,9,4,7,8,7,0,0,bic,hit,1,2,no,,kill,kill,a,7,TRUE,19,12,3,7,6,13,1,1,0,2,0,4
101,1,2,7,7,13,8,7,1,1,bic,tip,4,2,no,float,,,a,7,FALSE,7,6,3,1,18,19,1,4,0,3,1,4
54,1,2,7,8,13,13,7,1,1,quick,blocked,0,2,yes,float,,,a,7,FALSE,6,3,2,3,19,22,1,1,0,3,1,2
126,1,1,8,8,7,13,7,0,1,quick,blocked,0,2,yes,jump,blocked,blocked,b,7,TRUE,22,17,3,5,3,8,0,0,3,2,1,2
116,1,1,8,8,13,13,7,1,1,quick,hit,1,1,no,hybrid,kill,kill,a,7,TRUE,18,11,3,7,7,14,0,1,0,3,1,2
72,3,2,2,3,7,14,7,0,0,outside,free_ball,5,0,no,,,,b,7,FALSE,17,10,2,7,8,15,1,1,0,2,0,1
28,1,1,4,4,12,14,7,1,1,quick,hit,1,1,no,jump,kill,kill,a,7,TRUE,13,15,1,-2,12,10,5,1,0,3,1,2
56,3,1,3,2,13,14,7,1,1,quick,tip,4,1,no,,,,b,7,FALSE,7,4,2,3,18,21,3,0,1,3,0,2
88,1,2,2,2,14,14,7,1,1,quick,tip,4,2,no,jump,,,b,7,FALSE,0,0,3,0,25,25,2,5,0,3,1,2
67,1,2,9,9,8,15,7,0,0,outside,blocked,0,2,yes,jump,,,a,7,FALSE,15,7,2,8,10,18,3,2,0,2,1,1
7,3,2,8,9,13,15,7,1,1,outside,hit,1,2,no,,,,a,7,FALSE,2,4,1,-2,23,21,4,1,0,3,0,1
70,3,2,7,6,13,15,7,0,0,outside,hit,1,2,yes,,,,b,7,FALSE,16,9,2,7,9,16,1,0,2,3,0,1
81,1,2,8,8,13,15,7,1,1,outside,roll_shot,3,2,no,float,kill,kill,b,7,TRUE,20,16,2,4,5,9,1,0,1,3,1,1
70,2,1,9,9,13,15,7,1,1,outside,tip,4,2,no,,,,b,7,FALSE,16,9,2,7,9,16,3,0,2,3,0,1
1,1,2,3,3,26,16,7,0,0,oppo,free_ball,5,0,no,jump,,,b,7,FALSE,0,0,1,0,25,25,0,0,0,1,1,3
60,1,2,5,4,3,6,8,0,0,d-ball,roll_shot,3,1,no,jump,,,a,7,FALSE,10,5,2,5,15,20,1,3,0,1,1,5
7,2,1,6,1,12,7,8,0,0,bic,free_ball,5,0,no,,,,a,7,FALSE,2,4,1,-2,23,21,2,1,0,3,0,4
75,1,2,4,5,13,11,8,1,1,oppo,hit,1,2,no,jump,kill,kill,b,7,TRUE,18,13,2,5,7,12,0,0,1,3,1,3
125,2,1,12,12,11,11,8,0,0,oppo,overpass,0,0,no,,,,b,7,FALSE,22,15,3,7,3,10,5,0,1,2,0,3
127,1,1,8,8,13,12,8,1,1,quick,hit,1,1,no,jump,kill,kill,a,7,TRUE,23,17,3,6,2,8,2,1,0,3,1,2
26,2,1,4,4,9,13,8,0,0,oppo,roll_shot,3,1,no,,,,b,7,FALSE,12,13,1,-1,13,12,1,2,0,2,0,3
35,1,2,6,6,12,13,8,1,1,quick,tip,4,2,yes,float,,,a,7,FALSE,18,16,1,2,7,9,1,2,0,3,1,2
15,1,1,2,2,13,14,8,1,1,quick,hit,1,1,yes,jump,,,b,7,FALSE,6,8,1,-2,19,17,0,0,1,3,1,2
13,1,2,4,8,9,15,8,0,0,outside,blocked,0,3,yes,float,blocked,blocked,a,7,TRUE,6,7,1,-1,19,18,2,2,0,2,1,1
18,1,1,3,3,13,15,8,1,1,outside,hit,1,1,no,jump,kill,kill,a,7,TRUE,8,10,1,-2,17,15,1,1,0,3,1,1
45,1,1,2,2,12,15,8,1,1,outside,hit,1,1,no,jump,kill,kill,a,7,TRUE,1,0,2,1,24,25,1,6,0,3,1,1
92,1,1,7,7,13,15,8,1,1,outside,hit,1,1,no,jump,kill,kill,a,7,TRUE,2,3,3,-1,23,22,0,1,0,3,1,1
69,1,1,10,9,9,15,8,0,0,outside,tip,4,2,no,jump,,,b,7,FALSE,16,8,2,8,9,17,0,0,1,2,1,1
108,1,2,7,6,21,26,8,0,0,outside,roll_shot,3,2,no,jump,,,b,7,FALSE,12,8,3,4,13,17,3,1,0,1,1,1
113,2,1,9,9,14,6,9,1,1,d-ball,hit,1,0,no,,kill,kill,a,7,TRUE,16,10,3,6,9,15,2,2,0,3,0,5
103,2,1,6,7,14,7,9,0,0,d-ball,free_ball,5,0,no,,,,b,7,FALSE,9,6,3,3,16,19,2,6,0,3,0,5
42,3,1,15,15,14,7,9,0,0,oppo,roll_shot,3,0,no,,,,a,7,FALSE,22,19,1,3,3,6,2,2,0,3,0,3
33,1,1,3,3,13,11,9,1,1,oppo,hit,1,2,no,jump,kill,kill,a,7,TRUE,17,16,1,1,8,9,2,1,0,3,1,3
113,1,2,8,8,12,13,9,1,1,quick,hit,1,2,yes,float,,,a,7,FALSE,15,10,3,5,10,15,0,1,0,3,1,2
70,1,1,3,3,13,14,9,1,1,oppo,blocked,0,2,yes,jump,,,b,7,FALSE,16,9,2,7,9,16,1,0,2,3,1,3
87,2,1,10,8,13,14,9,1,1,quick,hit,1,1,no,,kill,kill,a,7,TRUE,25,17,2,8,0,8,0,5,0,3,0,2
86,1,2,7,7,7,15,9,0,0,outside,blocked,0,3,yes,float,,,a,7,FALSE,23,17,2,6,2,8,1,3,0,2,1,1
20,1,1,7,7,13,15,9,1,1,outside,hit,1,1,no,jump,kill,kill,a,7,TRUE,9,11,1,-2,16,14,0,1,0,3,1,1
79,1,2,8,8,13,15,9,1,1,outside,hit,1,1,no,jump,kill,kill,b,7,TRUE,19,15,2,4,6,10,1,0,2,3,1,1
50,1,2,3,3,3,15,9,0,0,outside,hit,1,3,no,jump,,,a,7,FALSE,3,2,2,1,22,23,2,2,0,1,1,1
118,2,2,7,6,9,15,9,0,0,outside,hit,1,2,no,,,,a,7,FALSE,18,12,3,6,7,13,3,0,1,2,0,1
117,1,2,9,9,25,9,10,0,0,outside,hit,1,3,no,jump,kill,kill,b,7,TRUE,18,12,3,6,7,13,2,0,1,1,1,1
37,1,1,2,2,13,11,10,1,1,oppo,hit,1,1,no,jump,kill,kill,a,7,TRUE,20,17,1,3,5,8,2,1,0,3,1,3
67,3,1,3,3,8,11,10,0,0,oppo,hit,1,2,no,,net,net,a,7,TRUE,16,7,2,9,9,18,1,3,0,2,0,3
119,1,2,9,9,14,14,10,1,1,quick,hit,1,1,no,float,kill,kill,b,7,TRUE,19,13,3,6,6,12,4,0,1,3,1,2
41,2,2,14,14,12,15,10,1,1,outside,hit,1,2,no,,,,a,7,FALSE,21,19,1,2,4,6,1,1,0,3,0,1
42,6,1,7,7,13,15,10,1,1,outside,hit,1,3,yes,,net,net,a,7,TRUE,23,19,1,4,2,6,3,3,0,3,0,1
52,1,2,2,2,12,15,10,1,1,outside,hit,1,2,no,jump,kill,kill,b,7,TRUE,5,3,2,2,20,22,0,0,1,3,1,1
80,1,1,3,3,12,15,10,1,1,outside,hit,1,1,no,jump,kill,kill,a,7,TRUE,20,15,2,5,5,10,1,1,0,3,1,1
120,1,1,3,3,13,15,10,1,1,oppo,hit,1,2,no,jump,kill,kill,a,7,TRUE,20,13,3,7,5,12,2,1,0,3,1,3
1,3,2,2,3,7,15,10,0,0,outside,hit,1,2,no,,,,b,7,FALSE,0,0,1,0,25,25,2,0,0,2,0,1
46,1,2,2,1,17,15,10,0,0,outside,hit,1,2,yes,jump,,,b,7,FALSE,1,0,2,1,24,25,1,6,0,1,1,1
29,1,2,10,10,13,6,11,1,1,d-ball,blocked,0,2,yes,float,error,error,a,7,TRUE,14,15,1,-1,11,10,2,2,0,3,1,5
110,2,1,6,6,8,7,11,0,0,bic,hit,1,2,no,,kill,kill,a,7,TRUE,14,9,3,5,11,16,4,2,0,2,0,4
96,1,1,2,2,8,11,11,0,0,oppo,blocked,0,2,yes,jump,blocked,blocked,b,7,TRUE,3,6,3,-3,22,19,0,0,2,2,1,3
55,1,2,7,7,12,15,11,1,1,outside,hit,1,2,yes,float,kill,kill,b,7,TRUE,7,4,2,3,18,21,1,0,1,3,1,1
122,1,1,8,7,13,15,11,1,1,outside,tip,4,0,no,float,kill,kill,a,7,TRUE,21,14,3,7,4,11,0,1,0,3,1,1
85,2,2,13,8,9,6,12,0,0,d-ball,blocked,0,2,yes,,,,a,7,FALSE,22,17,2,5,3,8,1,2,0,2,0,5
125,1,1,13,9,13,6,12,1,0,d-ball,blocked,0,2,yes,jump,,,b,7,FALSE,22,15,3,7,3,10,0,0,1,3,1,5
98,3,2,6,6,8,11,12,0,0,oppo,blocked,0,2,yes,,,,a,7,FALSE,4,6,3,-2,21,19,3,1,0,2,0,3
72,4,1,7,9,12,12,12,1,1,quick,blocked,0,2,yes,,blocked,blocked,b,7,TRUE,17,11,2,6,8,14,1,0,1,3,0,2
99,1,2,9,8,12,12,12,1,1,quick,tip,4,2,no,float,hit_error,hit_error,a,7,TRUE,6,6,3,0,19,19,3,3,0,3,1,2
48,1,1,4,4,17,13,12,0,0,outside,tip,4,3,no,jump,,,a,7,FALSE,1,2,2,-1,24,23,4,0,2,1,1,1
44,1,2,7,8,1,14,12,0,0,outside,blocked,0,3,yes,jump,blocked,blocked,a,7,TRUE,25,19,1,6,0,6,1,5,0,1,1,1
53,1,1,3,3,13,15,12,1,1,outside,hit,1,2,no,jump,kill,kill,a,7,TRUE,6,3,2,3,19,22,1,1,0,3,1,1
69,4,2,14,14,12,15,12,0,0,outside,hit,1,2,yes,,error,error,b,7,TRUE,16,9,2,7,9,16,3,0,2,3,0,1
76,1,1,2,2,14,15,12,1,1,outside,tip,4,2,no,jump,kill,kill,a,7,TRUE,19,13,2,6,6,12,3,1,0,3,1,1
17,4,1,7,7,22,6,13,0,0,oppo,blocked,0,2,yes,,,,b,7,FALSE,7,9,1,-2,18,16,2,1,0,1,0,3
61,1,2,3,3,13,13,13,1,1,quick,blocked,0,3,yes,jump,blocked,blocked,a,7,TRUE,12,5,2,7,13,20,3,5,0,3,1,2
85,1,2,8,8,13,15,13,1,1,outside,blocked,0,2,yes,float,,,a,7,FALSE,22,17,2,5,3,8,1,2,0,3,1,1
17,6,2,6,7,8,15,13,0,0,outside,blocked,0,2,yes,,net,net,b,7,TRUE,7,10,1,-3,18,15,1,0,1,2,0,1
123,1,2,6,7,17,15,13,0,0,outside,off_speed,2,2,yes,jump,,,a,7,FALSE,21,14,3,7,4,11,1,1,0,1,1,1
48,3,1,2,2,6,6,14,0,0,oppo,hit,1,3,yes,,kill,kill,a,7,TRUE,2,2,2,0,23,23,3,1,0,2,0,3
69,3,1,4,3,12,11,14,1,1,oppo,tip,4,1,no,,,,b,7,FALSE,16,8,2,8,9,17,1,0,1,3,0,3
34,1,2,6,6,8,14,14,0,0,outside,blocked,0,3,yes,float,blocked,blocked,a,7,TRUE,18,16,1,2,7,9,3,2,0,2,1,1
100,1,2,8,8,2,14,14,0,0,outside,blocked,0,2,yes,float,blocked,blocked,a,7,TRUE,7,6,3,1,18,19,2,4,0,1,1,1
41,1,2,3,3,13,15,14,1,1,outside,blocked,0,2,yes,jump,,,a,7,FALSE,21,19,1,2,4,6,1,1,0,3,1,1
64,1,2,9,9,8,15,14,0,0,outside,blocked,0,2,yes,float,,,b,7,FALSE,13,6,2,7,12,19,1,1,0,2,1,1
86,2,2,9,9,13,15,14,0,0,outside,blocked,0,2,yes,,,,a,7,FALSE,23,17,2,6,2,8,1,3,0,3,0,1
41,3,1,9,9,14,26,14,0,0,outside,free_ball,5,0,no,,,,a,7,FALSE,21,19,1,2,4,6,1,1,0,3,0,1
102,1,2,9,9,13,11,15,1,1,oppo,hit,1,2,yes,float,,,a,7,FALSE,8,6,3,2,17,19,1,5,0,3,1,3
42,2,1,4,4,13,14,15,1,1,quick,blocked,0,2,yes,,,,a,7,FALSE,22,19,1,3,3,6,2,2,0,3,0,2
40,4,2,13,13,13,15,15,1,1,outside,blocked,0,2,yes,,blocked,blocked,a,7,TRUE,21,19,1,2,4,6,0,1,0,3,0,1
86,3,2,14,14,12,15,15,1,1,outside,blocked,0,2,yes,,blocked,blocked,a,7,TRUE,24,17,2,7,1,8,1,4,0,3,0,1
11,1,2,4,5,8,15,15,0,0,outside,blocked,0,2,yes,jump,,,b,7,FALSE,4,6,1,-2,21,19,0,1,0,2,1,1
11,2,2,15,10,14,15,16,0,0,outside,hit,1,2,yes,,tool,tool,b,7,TRUE,4,7,1,-3,21,18,1,0,1,3,0,1
97,1,1,8,7,11,15,16,0,0,outside,hit,1,2,yes,jump,tool,tool,a,7,TRUE,4,6,3,-2,21,19,3,1,0,2,1,1
36,1,2,6,6,12,13,17,1,1,quick,hit,1,2,yes,float,tool,tool,b,7,TRUE,19,17,1,2,6,8,3,0,1,3,1,2
77,1,2,6,6,12,15,17,1,1,outside,hit,1,2,yes,float,tool,tool,b,7,TRUE,19,14,2,5,6,11,1,0,1,3,1,1
58,2,1,5,3,7,15,17,0,0,outside,hit,1,2,yes,,tool,tool,a,7,TRUE,9,5,2,4,16,20,1,2,0,2,0,1
